Potential Energy , -465.626 , Kinetic Energy , 221.604 , Total Energy , -244.022
Potential Energy , -465.905 , Kinetic Energy , 221.904 , Total Energy , -244.001
Potential Energy , -466.185 , Kinetic Energy , 222.206 , Total Energy , -243.979
Potential Energy , -466.466 , Kinetic Energy , 222.509 , Total Energy , -243.957
Potential Energy , -466.749 , Kinetic Energy , 222.814 , Total Energy , -243.935
Potential Energy , -467.034 , Kinetic Energy , 223.121 , Total Energy , -243.913
Potential Energy , -467.32 , Kinetic Energy , 223.429 , Total Energy , -243.89
Potential Energy , -467.607 , Kinetic Energy , 223.739 , Total Energy , -243.868
Potential Energy , -467.897 , Kinetic Energy , 224.051 , Total Energy , -243.846
Potential Energy , -468.187 , Kinetic Energy , 224.364 , Total Energy , -243.823
Potential Energy , -468.48 , Kinetic Energy , 224.679 , Total Energy , -243.801
Potential Energy , -468.773 , Kinetic Energy , 224.995 , Total Energy , -243.778
Potential Energy , -469.069 , Kinetic Energy , 225.313 , Total Energy , -243.756
Potential Energy , -469.365 , Kinetic Energy , 225.632 , Total Energy , -243.733
Potential Energy , -469.664 , Kinetic Energy , 225.953 , Total Energy , -243.71
Potential Energy , -469.963 , Kinetic Energy , 226.276 , Total Energy , -243.687
Potential Energy , -470.264 , Kinetic Energy , 226.6 , Total Energy , -243.665
Potential Energy , -470.567 , Kinetic Energy , 226.925 , Total Energy , -243.642
Potential Energy , -470.871 , Kinetic Energy , 227.252 , Total Energy , -243.619
Potential Energy , -471.176 , Kinetic Energy , 227.581 , Total Energy , -243.595
Potential Energy , -471.483 , Kinetic Energy , 227.911 , Total Energy , -243.572
Potential Energy , -471.791 , Kinetic Energy , 228.242 , Total Energy , -243.549
Potential Energy , -472.101 , Kinetic Energy , 228.575 , Total Energy , -243.526
Potential Energy , -472.412 , Kinetic Energy , 228.909 , Total Energy , -243.502
Potential Energy , -472.724 , Kinetic Energy , 229.245 , Total Energy , -243.479
Potential Energy , -473.037 , Kinetic Energy , 229.582 , Total Energy , -243.455
Potential Energy , -473.352 , Kinetic Energy , 229.921 , Total Energy , -243.432
Potential Energy , -473.669 , Kinetic Energy , 230.261 , Total Energy , -243.408
Potential Energy , -473.986 , Kinetic Energy , 230.602 , Total Energy , -243.384
Potential Energy , -474.305 , Kinetic Energy , 230.945 , Total Energy , -243.36
Potential Energy , -474.625 , Kinetic Energy , 231.289 , Total Energy , -243.336
Potential Energy , -474.946 , Kinetic Energy , 231.634 , Total Energy , -243.312
Potential Energy , -475.269 , Kinetic Energy , 231.981 , Total Energy , -243.288
Potential Energy , -475.593 , Kinetic Energy , 232.329 , Total Energy , -243.264
Potential Energy , -475.918 , Kinetic Energy , 232.678 , Total Energy , -243.239
Potential Energy , -476.244 , Kinetic Energy , 233.029 , Total Energy , -243.215
Potential Energy , -476.572 , Kinetic Energy , 233.381 , Total Energy , -243.191
Potential Energy , -476.9 , Kinetic Energy , 233.734 , Total Energy , -243.166
Potential Energy , -477.23 , Kinetic Energy , 234.089 , Total Energy , -243.141
Potential Energy , -477.561 , Kinetic Energy , 234.444 , Total Energy , -243.117
Potential Energy , -477.893 , Kinetic Energy , 234.801 , Total Energy , -243.092
Potential Energy , -478.226 , Kinetic Energy , 235.159 , Total Energy , -243.067
Potential Energy , -478.56 , Kinetic Energy , 235.518 , Total Energy , -243.042
Potential Energy , -478.896 , Kinetic Energy , 235.879 , Total Energy , -243.017
Potential Energy , -479.232 , Kinetic Energy , 236.24 , Total Energy , -242.992
Potential Energy , -479.569 , Kinetic Energy , 236.603 , Total Energy , -242.966
Potential Energy , -479.908 , Kinetic Energy , 236.967 , Total Energy , -242.941
Potential Energy , -480.247 , Kinetic Energy , 237.332 , Total Energy , -242.915
Potential Energy , -480.588 , Kinetic Energy , 237.698 , Total Energy , -242.89
Potential Energy , -480.929 , Kinetic Energy , 238.065 , Total Energy , -242.864
Potential Energy , -481.271 , Kinetic Energy , 238.433 , Total Energy , -242.839
Potential Energy , -481.615 , Kinetic Energy , 238.802 , Total Energy , -242.813
Potential Energy , -481.959 , Kinetic Energy , 239.172 , Total Energy , -242.787
Potential Energy , -482.304 , Kinetic Energy , 239.543 , Total Energy , -242.761
Potential Energy , -482.65 , Kinetic Energy , 239.915 , Total Energy , -242.735
Potential Energy , -482.997 , Kinetic Energy , 240.289 , Total Energy , -242.709
Potential Energy , -483.345 , Kinetic Energy , 240.663 , Total Energy , -242.682
Potential Energy , -483.693 , Kinetic Energy , 241.038 , Total Energy , -242.656
Potential Energy , -484.043 , Kinetic Energy , 241.413 , Total Energy , -242.629
Potential Energy , -484.393 , Kinetic Energy , 241.79 , Total Energy , -242.603
Potential Energy , -484.744 , Kinetic Energy , 242.168 , Total Energy , -242.576
Potential Energy , -485.095 , Kinetic Energy , 242.546 , Total Energy , -242.549
Potential Energy , -485.448 , Kinetic Energy , 242.926 , Total Energy , -242.522
Potential Energy , -485.801 , Kinetic Energy , 243.306 , Total Energy , -242.495
Potential Energy , -486.155 , Kinetic Energy , 243.686 , Total Energy , -242.468
Potential Energy , -486.509 , Kinetic Energy , 244.068 , Total Energy , -242.441
Potential Energy , -486.864 , Kinetic Energy , 244.45 , Total Energy , -242.414
Potential Energy , -487.22 , Kinetic Energy , 244.834 , Total Energy , -242.386
Potential Energy , -487.576 , Kinetic Energy , 245.217 , Total Energy , -242.359
Potential Energy , -487.933 , Kinetic Energy , 245.602 , Total Energy , -242.331
Potential Energy , -488.29 , Kinetic Energy , 245.987 , Total Energy , -242.303
Potential Energy , -488.648 , Kinetic Energy , 246.373 , Total Energy , -242.276
Potential Energy , -489.007 , Kinetic Energy , 246.759 , Total Energy , -242.248
Potential Energy , -489.366 , Kinetic Energy , 247.146 , Total Energy , -242.22
Potential Energy , -489.725 , Kinetic Energy , 247.534 , Total Energy , -242.192
Potential Energy , -490.085 , Kinetic Energy , 247.922 , Total Energy , -242.163
Potential Energy , -490.445 , Kinetic Energy , 248.31 , Total Energy , -242.135
Potential Energy , -490.806 , Kinetic Energy , 248.699 , Total Energy , -242.106
Potential Energy , -491.167 , Kinetic Energy , 249.089 , Total Energy , -242.078
Potential Energy , -491.528 , Kinetic Energy , 249.479 , Total Energy , -242.049
Potential Energy , -491.89 , Kinetic Energy , 249.87 , Total Energy , -242.02
Potential Energy , -492.252 , Kinetic Energy , 250.26 , Total Energy , -241.991
Potential Energy , -492.614 , Kinetic Energy , 250.652 , Total Energy , -241.962
Potential Energy , -492.976 , Kinetic Energy , 251.043 , Total Energy , -241.933
Potential Energy , -493.339 , Kinetic Energy , 251.435 , Total Energy , -241.904
Potential Energy , -493.702 , Kinetic Energy , 251.827 , Total Energy , -241.875
Potential Energy , -494.065 , Kinetic Energy , 252.22 , Total Energy , -241.845
Potential Energy , -494.428 , Kinetic Energy , 252.612 , Total Energy , -241.816
Potential Energy , -494.791 , Kinetic Energy , 253.005 , Total Energy , -241.786
Potential Energy , -495.154 , Kinetic Energy , 253.398 , Total Energy , -241.756
Potential Energy , -495.518 , Kinetic Energy , 253.792 , Total Energy , -241.726
Potential Energy , -495.881 , Kinetic Energy , 254.185 , Total Energy , -241.696
Potential Energy , -496.244 , Kinetic Energy , 254.578 , Total Energy , -241.666
Potential Energy , -496.608 , Kinetic Energy , 254.972 , Total Energy , -241.636
Potential Energy , -496.971 , Kinetic Energy , 255.366 , Total Energy , -241.605
Potential Energy , -497.334 , Kinetic Energy , 255.759 , Total Energy , -241.575
Potential Energy , -497.697 , Kinetic Energy , 256.153 , Total Energy , -241.544
Potential Energy , -498.06 , Kinetic Energy , 256.547 , Total Energy , -241.513
Potential Energy , -498.423 , Kinetic Energy , 256.94 , Total Energy , -241.482
Potential Energy , -498.785 , Kinetic Energy , 257.334 , Total Energy , -241.451
Potential Energy , -499.147 , Kinetic Energy , 257.727 , Total Energy , -241.42
Potential Energy , -499.509 , Kinetic Energy , 258.12 , Total Energy , -241.389
Potential Energy , -499.871 , Kinetic Energy , 258.513 , Total Energy , -241.358
Potential Energy , -500.232 , Kinetic Energy , 258.906 , Total Energy , -241.326
Potential Energy , -500.593 , Kinetic Energy , 259.299 , Total Energy , -241.295
Potential Energy , -500.954 , Kinetic Energy , 259.691 , Total Energy , -241.263
Potential Energy , -501.314 , Kinetic Energy , 260.083 , Total Energy , -241.231
Potential Energy , -501.674 , Kinetic Energy , 260.474 , Total Energy , -241.199
Potential Energy , -502.033 , Kinetic Energy , 260.866 , Total Energy , -241.167
Potential Energy , -502.391 , Kinetic Energy , 261.257 , Total Energy , -241.135
Potential Energy , -502.749 , Kinetic Energy , 261.647 , Total Energy , -241.102
Potential Energy , -503.107 , Kinetic Energy , 262.037 , Total Energy , -241.07
Potential Energy , -503.464 , Kinetic Energy , 262.426 , Total Energy , -241.037
Potential Energy , -503.82 , Kinetic Energy , 262.815 , Total Energy , -241.005
Potential Energy , -504.176 , Kinetic Energy , 263.204 , Total Energy , -240.972
Potential Energy , -504.53 , Kinetic Energy , 263.592 , Total Energy , -240.939
Potential Energy , -504.885 , Kinetic Energy , 263.979 , Total Energy , -240.906
Potential Energy , -505.238 , Kinetic Energy , 264.365 , Total Energy , -240.873
Potential Energy , -505.59 , Kinetic Energy , 264.751 , Total Energy , -240.839
Potential Energy , -505.942 , Kinetic Energy , 265.136 , Total Energy , -240.806
Potential Energy , -506.293 , Kinetic Energy , 265.52 , Total Energy , -240.772
Potential Energy , -506.642 , Kinetic Energy , 265.904 , Total Energy , -240.739
Potential Energy , -506.991 , Kinetic Energy , 266.286 , Total Energy , -240.705
Potential Energy , -507.339 , Kinetic Energy , 266.668 , Total Energy , -240.671
Potential Energy , -507.686 , Kinetic Energy , 267.049 , Total Energy , -240.637
Potential Energy , -508.032 , Kinetic Energy , 267.429 , Total Energy , -240.603
Potential Energy , -508.376 , Kinetic Energy , 267.808 , Total Energy , -240.568
Potential Energy , -508.72 , Kinetic Energy , 268.186 , Total Energy , -240.534
Potential Energy , -509.062 , Kinetic Energy , 268.563 , Total Energy , -240.499
Potential Energy , -509.403 , Kinetic Energy , 268.939 , Total Energy , -240.464
Potential Energy , -509.743 , Kinetic Energy , 269.313 , Total Energy , -240.43
Potential Energy , -510.082 , Kinetic Energy , 269.687 , Total Energy , -240.395
Potential Energy , -510.419 , Kinetic Energy , 270.059 , Total Energy , -240.36
Potential Energy , -510.755 , Kinetic Energy , 270.43 , Total Energy , -240.324
Potential Energy , -511.089 , Kinetic Energy , 270.8 , Total Energy , -240.289
Potential Energy , -511.422 , Kinetic Energy , 271.169 , Total Energy , -240.254
Potential Energy , -511.754 , Kinetic Energy , 271.536 , Total Energy , -240.218
Potential Energy , -512.084 , Kinetic Energy , 271.902 , Total Energy , -240.182
Potential Energy , -512.413 , Kinetic Energy , 272.266 , Total Energy , -240.146
Potential Energy , -512.74 , Kinetic Energy , 272.629 , Total Energy , -240.11
Potential Energy , -513.065 , Kinetic Energy , 272.991 , Total Energy , -240.074
Potential Energy , -513.389 , Kinetic Energy , 273.351 , Total Energy , -240.038
Potential Energy , -513.711 , Kinetic Energy , 273.709 , Total Energy , -240.002
Potential Energy , -514.031 , Kinetic Energy , 274.066 , Total Energy , -239.965
Potential Energy , -514.35 , Kinetic Energy , 274.421 , Total Energy , -239.929
Potential Energy , -514.666 , Kinetic Energy , 274.775 , Total Energy , -239.892
Potential Energy , -514.981 , Kinetic Energy , 275.126 , Total Energy , -239.855
Potential Energy , -515.294 , Kinetic Energy , 275.476 , Total Energy , -239.818
Potential Energy , -515.605 , Kinetic Energy , 275.824 , Total Energy , -239.781
Potential Energy , -515.915 , Kinetic Energy , 276.171 , Total Energy , -239.744
Potential Energy , -516.222 , Kinetic Energy , 276.515 , Total Energy , -239.706
Potential Energy , -516.527 , Kinetic Energy , 276.858 , Total Energy , -239.669
Potential Energy , -516.83 , Kinetic Energy , 277.199 , Total Energy , -239.631
Potential Energy , -517.131 , Kinetic Energy , 277.537 , Total Energy , -239.594
Potential Energy , -517.43 , Kinetic Energy , 277.874 , Total Energy , -239.556
Potential Energy , -517.726 , Kinetic Energy , 278.208 , Total Energy , -239.518
Potential Energy , -518.021 , Kinetic Energy , 278.541 , Total Energy , -239.48
Potential Energy , -518.313 , Kinetic Energy , 278.871 , Total Energy , -239.442
Potential Energy , -518.603 , Kinetic Energy , 279.199 , Total Energy , -239.403
Potential Energy , -518.89 , Kinetic Energy , 279.525 , Total Energy , -239.365
Potential Energy , -519.175 , Kinetic Energy , 279.849 , Total Energy , -239.326
Potential Energy , -519.458 , Kinetic Energy , 280.17 , Total Energy , -239.288
Potential Energy , -519.738 , Kinetic Energy , 280.489 , Total Energy , -239.249
Potential Energy , -520.016 , Kinetic Energy , 280.806 , Total Energy , -239.21
Potential Energy , -520.291 , Kinetic Energy , 281.12 , Total Energy , -239.171
Potential Energy , -520.564 , Kinetic Energy , 281.432 , Total Energy , -239.132
Potential Energy , -520.834 , Kinetic Energy , 281.742 , Total Energy , -239.092
Potential Energy , -521.102 , Kinetic Energy , 282.048 , Total Energy , -239.053
Potential Energy , -521.366 , Kinetic Energy , 282.353 , Total Energy , -239.014
Potential Energy , -521.628 , Kinetic Energy , 282.654 , Total Energy , -238.974
Potential Energy , -521.888 , Kinetic Energy , 282.953 , Total Energy , -238.934
Potential Energy , -522.144 , Kinetic Energy , 283.25 , Total Energy , -238.895
Potential Energy , -522.398 , Kinetic Energy , 283.543 , Total Energy , -238.855
Potential Energy , -522.649 , Kinetic Energy , 283.834 , Total Energy , -238.815
Potential Energy , -522.897 , Kinetic Energy , 284.122 , Total Energy , -238.774
Potential Energy , -523.142 , Kinetic Energy , 284.408 , Total Energy , -238.734
Potential Energy , -523.384 , Kinetic Energy , 284.69 , Total Energy , -238.694
Potential Energy , -523.623 , Kinetic Energy , 284.97 , Total Energy , -238.653
Potential Energy , -523.859 , Kinetic Energy , 285.246 , Total Energy , -238.613
Potential Energy , -524.092 , Kinetic Energy , 285.52 , Total Energy , -238.572
Potential Energy , -524.322 , Kinetic Energy , 285.791 , Total Energy , -238.531
Potential Energy , -524.549 , Kinetic Energy , 286.058 , Total Energy , -238.49
Potential Energy , -524.772 , Kinetic Energy , 286.323 , Total Energy , -238.449
Potential Energy , -524.992 , Kinetic Energy , 286.584 , Total Energy , -238.408
Potential Energy , -525.209 , Kinetic Energy , 286.842 , Total Energy , -238.367
Potential Energy , -525.423 , Kinetic Energy , 287.097 , Total Energy , -238.326
Potential Energy , -525.634 , Kinetic Energy , 287.349 , Total Energy , -238.285
Potential Energy , -525.841 , Kinetic Energy , 287.598 , Total Energy , -238.243
Potential Energy , -526.045 , Kinetic Energy , 287.843 , Total Energy , -238.202
Potential Energy , -526.245 , Kinetic Energy , 288.085 , Total Energy , -238.16
Potential Energy , -526.442 , Kinetic Energy , 288.324 , Total Energy , -238.118
Potential Energy , -526.635 , Kinetic Energy , 288.559 , Total Energy , -238.076
Potential Energy , -526.825 , Kinetic Energy , 288.791 , Total Energy , -238.034
Potential Energy , -527.012 , Kinetic Energy , 289.019 , Total Energy , -237.992
Potential Energy , -527.194 , Kinetic Energy , 289.244 , Total Energy , -237.95
Potential Energy , -527.374 , Kinetic Energy , 289.465 , Total Energy , -237.908
Potential Energy , -527.549 , Kinetic Energy , 289.683 , Total Energy , -237.866
Potential Energy , -527.721 , Kinetic Energy , 289.897 , Total Energy , -237.824
Potential Energy , -527.889 , Kinetic Energy , 290.108 , Total Energy , -237.781
Potential Energy , -528.054 , Kinetic Energy , 290.315 , Total Energy , -237.739
Potential Energy , -528.214 , Kinetic Energy , 290.518 , Total Energy , -237.696
Potential Energy , -528.371 , Kinetic Energy , 290.718 , Total Energy , -237.653
Potential Energy , -528.525 , Kinetic Energy , 290.914 , Total Energy , -237.611
Potential Energy , -528.674 , Kinetic Energy , 291.106 , Total Energy , -237.568
Potential Energy , -528.819 , Kinetic Energy , 291.295 , Total Energy , -237.525
Potential Energy , -528.961 , Kinetic Energy , 291.479 , Total Energy , -237.482
Potential Energy , -529.099 , Kinetic Energy , 291.66 , Total Energy , -237.439
Potential Energy , -529.233 , Kinetic Energy , 291.837 , Total Energy , -237.396
Potential Energy , -529.362 , Kinetic Energy , 292.01 , Total Energy , -237.353
Potential Energy , -529.488 , Kinetic Energy , 292.179 , Total Energy , -237.31
Potential Energy , -529.61 , Kinetic Energy , 292.344 , Total Energy , -237.266
Potential Energy , -529.728 , Kinetic Energy , 292.505 , Total Energy , -237.223
Potential Energy , -529.841 , Kinetic Energy , 292.662 , Total Energy , -237.18
Potential Energy , -529.951 , Kinetic Energy , 292.815 , Total Energy , -237.136
Potential Energy , -530.057 , Kinetic Energy , 292.964 , Total Energy , -237.093
Potential Energy , -530.158 , Kinetic Energy , 293.109 , Total Energy , -237.049
Potential Energy , -530.255 , Kinetic Energy , 293.25 , Total Energy , -237.005
Potential Energy , -530.349 , Kinetic Energy , 293.387 , Total Energy , -236.962
Potential Energy , -530.438 , Kinetic Energy , 293.52 , Total Energy , -236.918
Potential Energy , -530.522 , Kinetic Energy , 293.648 , Total Energy , -236.874
Potential Energy , -530.603 , Kinetic Energy , 293.772 , Total Energy , -236.83
Potential Energy , -530.679 , Kinetic Energy , 293.893 , Total Energy , -236.787
Potential Energy , -530.751 , Kinetic Energy , 294.009 , Total Energy , -236.743
Potential Energy , -530.819 , Kinetic Energy , 294.12 , Total Energy , -236.699
Potential Energy , -530.883 , Kinetic Energy , 294.228 , Total Energy , -236.655
Potential Energy , -530.942 , Kinetic Energy , 294.331 , Total Energy , -236.611
Potential Energy , -530.997 , Kinetic Energy , 294.43 , Total Energy , -236.567
Potential Energy , -531.047 , Kinetic Energy , 294.525 , Total Energy , -236.523
Potential Energy , -531.094 , Kinetic Energy , 294.615 , Total Energy , -236.479
Potential Energy , -531.135 , Kinetic Energy , 294.701 , Total Energy , -236.435
Potential Energy , -531.173 , Kinetic Energy , 294.783 , Total Energy , -236.39
Potential Energy , -531.206 , Kinetic Energy , 294.86 , Total Energy , -236.346
Potential Energy , -531.235 , Kinetic Energy , 294.933 , Total Energy , -236.302
Potential Energy , -531.259 , Kinetic Energy , 295.001 , Total Energy , -236.258
Potential Energy , -531.279 , Kinetic Energy , 295.066 , Total Energy , -236.214
Potential Energy , -531.295 , Kinetic Energy , 295.125 , Total Energy , -236.169
Potential Energy , -531.306 , Kinetic Energy , 295.181 , Total Energy , -236.125
Potential Energy , -531.313 , Kinetic Energy , 295.232 , Total Energy , -236.081
Potential Energy , -531.315 , Kinetic Energy , 295.278 , Total Energy , -236.037
Potential Energy , -531.313 , Kinetic Energy , 295.32 , Total Energy , -235.992
Potential Energy , -531.306 , Kinetic Energy , 295.358 , Total Energy , -235.948
Potential Energy , -531.295 , Kinetic Energy , 295.391 , Total Energy , -235.904
Potential Energy , -531.279 , Kinetic Energy , 295.42 , Total Energy , -235.859
Potential Energy , -531.259 , Kinetic Energy , 295.444 , Total Energy , -235.815
Potential Energy , -531.235 , Kinetic Energy , 295.464 , Total Energy , -235.771
Potential Energy , -531.206 , Kinetic Energy , 295.479 , Total Energy , -235.726
Potential Energy , -531.172 , Kinetic Energy , 295.49 , Total Energy , -235.682
Potential Energy , -531.135 , Kinetic Energy , 295.497 , Total Energy , -235.638
Potential Energy , -531.092 , Kinetic Energy , 295.499 , Total Energy , -235.594
Potential Energy , -531.045 , Kinetic Energy , 295.496 , Total Energy , -235.549
Potential Energy , -530.994 , Kinetic Energy , 295.489 , Total Energy , -235.505
Potential Energy , -530.938 , Kinetic Energy , 295.477 , Total Energy , -235.461
Potential Energy , -530.878 , Kinetic Energy , 295.461 , Total Energy , -235.417
Potential Energy , -530.813 , Kinetic Energy , 295.441 , Total Energy , -235.372
Potential Energy , -530.744 , Kinetic Energy , 295.416 , Total Energy , -235.328
Potential Energy , -530.67 , Kinetic Energy , 295.386 , Total Energy , -235.284
Potential Energy , -530.592 , Kinetic Energy , 295.352 , Total Energy , -235.24
Potential Energy , -530.51 , Kinetic Energy , 295.314 , Total Energy , -235.196
Potential Energy , -530.423 , Kinetic Energy , 295.271 , Total Energy , -235.152
Potential Energy , -530.331 , Kinetic Energy , 295.224 , Total Energy , -235.108
Potential Energy , -530.236 , Kinetic Energy , 295.172 , Total Energy , -235.064
Potential Energy , -530.135 , Kinetic Energy , 295.115 , Total Energy , -235.02
Potential Energy , -530.031 , Kinetic Energy , 295.055 , Total Energy , -234.976
Potential Energy , -529.922 , Kinetic Energy , 294.99 , Total Energy , -234.932
Potential Energy , -529.808 , Kinetic Energy , 294.92 , Total Energy , -234.888
Potential Energy , -529.691 , Kinetic Energy , 294.846 , Total Energy , -234.844
Potential Energy , -529.568 , Kinetic Energy , 294.768 , Total Energy , -234.801
Potential Energy , -529.442 , Kinetic Energy , 294.685 , Total Energy , -234.757
Potential Energy , -529.311 , Kinetic Energy , 294.598 , Total Energy , -234.713
Potential Energy , -529.176 , Kinetic Energy , 294.506 , Total Energy , -234.67
Potential Energy , -529.036 , Kinetic Energy , 294.41 , Total Energy , -234.626
Potential Energy , -528.893 , Kinetic Energy , 294.31 , Total Energy , -234.583
Potential Energy , -528.745 , Kinetic Energy , 294.205 , Total Energy , -234.539
Potential Energy , -528.592 , Kinetic Energy , 294.096 , Total Energy , -234.496
Potential Energy , -528.436 , Kinetic Energy , 293.983 , Total Energy , -234.453
Potential Energy , -528.275 , Kinetic Energy , 293.866 , Total Energy , -234.409
Potential Energy , -528.11 , Kinetic Energy , 293.744 , Total Energy , -234.366
Potential Energy , -527.941 , Kinetic Energy , 293.618 , Total Energy , -234.323
Potential Energy , -527.767 , Kinetic Energy , 293.487 , Total Energy , -234.28
Potential Energy , -527.59 , Kinetic Energy , 293.353 , Total Energy , -234.237
Potential Energy , -527.408 , Kinetic Energy , 293.214 , Total Energy , -234.194
Potential Energy , -527.223 , Kinetic Energy , 293.071 , Total Energy , -234.151
Potential Energy , -527.033 , Kinetic Energy , 292.924 , Total Energy , -234.108
Potential Energy , -526.839 , Kinetic Energy , 292.773 , Total Energy , -234.066
Potential Energy , -526.641 , Kinetic Energy , 292.618 , Total Energy , -234.023
Potential Energy , -526.439 , Kinetic Energy , 292.458 , Total Energy , -233.981
Potential Energy , -526.233 , Kinetic Energy , 292.295 , Total Energy , -233.938
Potential Energy , -526.023 , Kinetic Energy , 292.127 , Total Energy , -233.896
Potential Energy , -525.809 , Kinetic Energy , 291.955 , Total Energy , -233.853
Potential Energy , -525.591 , Kinetic Energy , 291.78 , Total Energy , -233.811
Potential Energy , -525.369 , Kinetic Energy , 291.6 , Total Energy , -233.769
Potential Energy , -525.144 , Kinetic Energy , 291.417 , Total Energy , -233.727
Potential Energy , -524.914 , Kinetic Energy , 291.229 , Total Energy , -233.685
Potential Energy , -524.681 , Kinetic Energy , 291.038 , Total Energy , -233.643
Potential Energy , -524.444 , Kinetic Energy , 290.842 , Total Energy , -233.602
Potential Energy , -524.203 , Kinetic Energy , 290.643 , Total Energy , -233.56
Potential Energy , -523.958 , Kinetic Energy , 290.44 , Total Energy , -233.518
Potential Energy , -523.71 , Kinetic Energy , 290.233 , Total Energy , -233.477
Potential Energy , -523.458 , Kinetic Energy , 290.022 , Total Energy , -233.436
Potential Energy , -523.202 , Kinetic Energy , 289.808 , Total Energy , -233.394
Potential Energy , -522.943 , Kinetic Energy , 289.59 , Total Energy , -233.353
Potential Energy , -522.68 , Kinetic Energy , 289.368 , Total Energy , -233.312
Potential Energy , -522.414 , Kinetic Energy , 289.142 , Total Energy , -233.271
Potential Energy , -522.144 , Kinetic Energy , 288.913 , Total Energy , -233.23
Potential Energy , -521.87 , Kinetic Energy , 288.681 , Total Energy , -233.19
Potential Energy , -521.593 , Kinetic Energy , 288.444 , Total Energy , -233.149
Potential Energy , -521.313 , Kinetic Energy , 288.204 , Total Energy , -233.109
Potential Energy , -521.029 , Kinetic Energy , 287.961 , Total Energy , -233.068
Potential Energy , -520.742 , Kinetic Energy , 287.714 , Total Energy , -233.028
Potential Energy , -520.451 , Kinetic Energy , 287.464 , Total Energy , -232.988
Potential Energy , -520.158 , Kinetic Energy , 287.21 , Total Energy , -232.948
Potential Energy , -519.86 , Kinetic Energy , 286.953 , Total Energy , -232.908
Potential Energy , -519.56 , Kinetic Energy , 286.692 , Total Energy , -232.868
Potential Energy , -519.257 , Kinetic Energy , 286.428 , Total Energy , -232.828
Potential Energy , -518.95 , Kinetic Energy , 286.161 , Total Energy , -232.789
Potential Energy , -518.64 , Kinetic Energy , 285.891 , Total Energy , -232.749
Potential Energy , -518.327 , Kinetic Energy , 285.617 , Total Energy , -232.71
Potential Energy , -518.011 , Kinetic Energy , 285.34 , Total Energy , -232.67
Potential Energy , -517.692 , Kinetic Energy , 285.06 , Total Energy , -232.631
Potential Energy , -517.37 , Kinetic Energy , 284.777 , Total Energy , -232.592
Potential Energy , -517.045 , Kinetic Energy , 284.491 , Total Energy , -232.554
Potential Energy , -516.717 , Kinetic Energy , 284.202 , Total Energy , -232.515
Potential Energy , -516.386 , Kinetic Energy , 283.91 , Total Energy , -232.476
Potential Energy , -516.052 , Kinetic Energy , 283.615 , Total Energy , -232.438
Potential Energy , -515.716 , Kinetic Energy , 283.316 , Total Energy , -232.399
Potential Energy , -515.376 , Kinetic Energy , 283.015 , Total Energy , -232.361
Potential Energy , -515.034 , Kinetic Energy , 282.711 , Total Energy , -232.323
Potential Energy , -514.689 , Kinetic Energy , 282.404 , Total Energy , -232.285
Potential Energy , -514.342 , Kinetic Energy , 282.095 , Total Energy , -232.247
Potential Energy , -513.992 , Kinetic Energy , 281.782 , Total Energy , -232.209
Potential Energy , -513.639 , Kinetic Energy , 281.467 , Total Energy , -232.172
Potential Energy , -513.284 , Kinetic Energy , 281.15 , Total Energy , -232.134
Potential Energy , -512.926 , Kinetic Energy , 280.829 , Total Energy , -232.097
Potential Energy , -512.566 , Kinetic Energy , 280.506 , Total Energy , -232.06
Potential Energy , -512.203 , Kinetic Energy , 280.18 , Total Energy , -232.023
Potential Energy , -511.838 , Kinetic Energy , 279.852 , Total Energy , -231.986
Potential Energy , -511.471 , Kinetic Energy , 279.521 , Total Energy , -231.949
Potential Energy , -511.101 , Kinetic Energy , 279.188 , Total Energy , -231.913
Potential Energy , -510.729 , Kinetic Energy , 278.853 , Total Energy , -231.876
Potential Energy , -510.354 , Kinetic Energy , 278.515 , Total Energy , -231.84
Potential Energy , -509.978 , Kinetic Energy , 278.174 , Total Energy , -231.804
Potential Energy , -509.599 , Kinetic Energy , 277.831 , Total Energy , -231.767
Potential Energy , -509.218 , Kinetic Energy , 277.486 , Total Energy , -231.731
Potential Energy , -508.835 , Kinetic Energy , 277.139 , Total Energy , -231.696
Potential Energy , -508.45 , Kinetic Energy , 276.79 , Total Energy , -231.66
Potential Energy , -508.062 , Kinetic Energy , 276.438 , Total Energy , -231.624
Potential Energy , -507.673 , Kinetic Energy , 276.084 , Total Energy , -231.589
Potential Energy , -507.282 , Kinetic Energy , 275.728 , Total Energy , -231.554
Potential Energy , -506.889 , Kinetic Energy , 275.37 , Total Energy , -231.519
Potential Energy , -506.494 , Kinetic Energy , 275.01 , Total Energy , -231.484
Potential Energy , -506.097 , Kinetic Energy , 274.648 , Total Energy , -231.449
Potential Energy , -505.699 , Kinetic Energy , 274.284 , Total Energy , -231.414
Potential Energy , -505.298 , Kinetic Energy , 273.919 , Total Energy , -231.38
Potential Energy , -504.896 , Kinetic Energy , 273.551 , Total Energy , -231.345
Potential Energy , -504.492 , Kinetic Energy , 273.181 , Total Energy , -231.311
Potential Energy , -504.087 , Kinetic Energy , 272.81 , Total Energy , -231.277
Potential Energy , -503.68 , Kinetic Energy , 272.437 , Total Energy , -231.243
Potential Energy , -503.271 , Kinetic Energy , 272.062 , Total Energy , -231.209
