3.11334,1.58903,0,-3.11334,-1.58903,0,time:,43.5
3.0481,1.70035,0,-3.0481,-1.70035,0,time:,44
2.97839,1.80918,0,-2.97839,-1.80918,0,time:,44.5
2.90427,1.91533,0,-2.90427,-1.91533,0,time:,45
2.82585,2.01865,0,-2.82585,-2.01865,0,time:,45.5
2.7432,2.11895,0,-2.7432,-2.11895,0,time:,46
2.65644,2.21607,0,-2.65644,-2.21607,0,time:,46.5
2.56568,2.30985,0,-2.56568,-2.30985,0,time:,47
2.47101,2.40012,0,-2.47101,-2.40012,0,time:,47.5
2.37256,2.48673,0,-2.37256,-2.48673,0,time:,48
2.27047,2.5695,0,-2.27047,-2.5695,0,time:,48.5
2.16485,2.6483,0,-2.16485,-2.6483,0,time:,49
2.05585,2.72296,0,-2.05585,-2.72296,0,time:,49.5
1.94362,2.79333,0,-1.94362,-2.79333,0,time:,50
1.8283,2.85928,0,-1.8283,-2.85928,0,time:,50.5
1.71006,2.92065,0,-1.71006,-2.92065,0,time:,51
1.58906,2.97732,0,-1.58906,-2.97732,0,time:,51.5
1.46548,3.02915,0,-1.46548,-3.02915,0,time:,52
1.3395,3.07601,0,-1.3395,-3.07601,0,time:,52.5
1.21129,3.11778,0,-1.21129,-3.11778,0,time:,53
1.08107,3.15434,0,-1.08107,-3.15434,0,time:,53.5
0.949018,3.18559,0,-0.949018,-3.18559,0,time:,54
0.815353,3.21142,0,-0.815353,-3.21142,0,time:,54.5
0.680286,3.23173,0,-0.680286,-3.23173,0,time:,55
0.544039,3.24644,0,-0.544039,-3.24644,0,time:,55.5
0.406837,3.25545,0,-0.406837,-3.25545,0,time:,56
0.268915,3.25871,0,-0.268915,-3.25871,0,time:,56.5
0.130511,3.25614,0,-0.130511,-3.25614,0,time:,57
-0.00812923,3.24769,0,0.00812923,-3.24769,0,time:,57.5
-0.146756,3.23332,0,0.146756,-3.23332,0,time:,58
-0.285113,3.21299,0,0.285113,-3.21299,0,time:,58.5
-0.42294,3.18667,0,0.42294,-3.18667,0,time:,59
-0.559972,3.15436,0,0.559972,-3.15436,0,time:,59.5
-0.695941,3.11606,0,0.695941,-3.11606,0,time:,60
-0.830575,3.07177,0,0.830575,-3.07177,0,time:,60.5
-0.963599,3.02153,0,0.963599,-3.02153,0,time:,61
-1.09474,2.96537,0,1.09474,-2.96537,0,time:,61.5
-1.22371,2.90334,0,1.22371,-2.90334,0,time:,62
-1.35024,2.83551,0,1.35024,-2.83551,0,time:,62.5
-1.47404,2.76195,0,1.47404,-2.76195,0,time:,63
-1.59485,2.68278,0,1.59485,-2.68278,0,time:,63.5
-1.71238,2.59809,0,1.71238,-2.59809,0,time:,64
-1.82635,2.50801,0,1.82635,-2.50801,0,time:,64.5
-1.93651,2.41268,0,1.93651,-2.41268,0,time:,65
-2.04258,2.31226,0,2.04258,-2.31226,0,time:,65.5
-2.14431,2.20692,0,2.14431,-2.20692,0,time:,66
-2.24143,2.09684,0,2.24143,-2.09684,0,time:,66.5
-2.33372,1.98223,0,2.33372,-1.98223,0,time:,67
-2.42093,1.86331,0,2.42093,-1.86331,0,time:,67.5
-2.50283,1.7403,0,2.50283,-1.7403,0,time:,68
-2.57921,1.61346,0,2.57921,-1.61346,0,time:,68.5
-2.64987,1.48303,0,2.64987,-1.48303,0,time:,69
-2.71462,1.34929,0,2.71462,-1.34929,0,time:,69.5
-2.77327,1.21252,0,2.77327,-1.21252,0,time:,70
-2.82568,1.07302,0,2.82568,-1.07302,0,time:,70.5
-2.8717,0.931091,0,2.8717,-0.931091,0,time:,71
-2.9112,0.787045,0,2.9112,-0.787045,0,time:,71.5
-2.94406,0.641204,0,2.94406,-0.641204,0,time:,72
-2.9702,0.493896,0,2.9702,-0.493896,0,time:,72.5
-2.98954,0.345457,0,2.98954,-0.345457,0,time:,73
-3.00202,0.196224,0,3.00202,-0.196224,0,time:,73.5
-3.00762,0.0465383,0,3.00762,-0.0465383,0,time:,74
-3.00631,-0.103256,0,3.00631,0.103256,0,time:,74.5
-2.9981,-0.252814,0,2.9981,0.252814,0,time:,75
-2.98301,-0.401795,0,2.98301,0.401795,0,time:,75.5
-2.96109,-0.549857,0,2.96109,0.549857,0,time:,76
-2.93239,-0.696662,0,2.93239,0.696662,0,time:,76.5
-2.897,-0.84188,0,2.897,0.84188,0,time:,77
-2.85502,-0.985184,0,2.85502,0.985184,0,time:,77.5
-2.80656,-1.12626,0,2.80656,1.12626,0,time:,78
-2.75176,-1.26478,0,2.75176,1.26478,0,time:,78.5
-2.69077,-1.40047,0,2.69077,1.40047,0,time:,79
-2.62375,-1.53302,0,2.62375,1.53302,0,time:,79.5
-2.55089,-1.66216,0,2.55089,1.66216,0,time:,80
-2.47238,-1.78762,0,2.47238,1.78762,0,time:,80.5
-2.38843,-1.90915,0,2.38843,1.90915,0,time:,81
-2.29925,-2.02651,0,2.29925,2.02651,0,time:,81.5
-2.20509,-2.13947,0,2.20509,2.13947,0,time:,82
-2.10617,-2.24782,0,2.10617,2.24782,0,time:,82.5
-2.00275,-2.35137,0,2.00275,2.35137,0,time:,83
-1.89508,-2.44993,0,1.89508,2.44993,0,time:,83.5
-1.78342,-2.54334,0,1.78342,2.54334,0,time:,84
-1.66804,-2.63145,0,1.66804,2.63145,0,time:,84.5
-1.54922,-2.71413,0,1.54922,2.71413,0,time:,85
-1.42722,-2.79125,0,1.42722,2.79125,0,time:,85.5
-1.30232,-2.8627,0,1.30232,2.8627,0,time:,86
-1.17481,-2.92841,0,1.17481,2.92841,0,time:,86.5
-1.04495,-2.98829,0,1.04495,2.98829,0,time:,87
-0.91304,-3.04229,0,0.91304,3.04229,0,time:,87.5
-0.779344,-3.09036,0,0.779344,3.09036,0,time:,88
-0.644143,-3.13246,0,0.644143,3.13246,0,time:,88.5
-0.507709,-3.16857,0,0.507709,3.16857,0,time:,89
-0.370313,-3.1987,0,0.370313,3.1987,0,time:,89.5
-0.232222,-3.22284,0,0.232222,3.22284,0,time:,90
-0.0936986,-3.241,0,0.0936986,3.241,0,time:,90.5
0.0449979,-3.25323,0,-0.0449979,3.25323,0,time:,91
0.183614,-3.25955,0,-0.183614,3.25955,0,time:,91.5
0.321903,-3.26002,0,-0.321903,3.26002,0,time:,92
0.459621,-3.25469,0,-0.459621,3.25469,0,time:,92.5
0.596532,-3.24364,0,-0.596532,3.24364,0,time:,93
0.732405,-3.22693,0,-0.732405,3.22693,0,time:,93.5
0.867017,-3.20466,0,-0.867017,3.20466,0,time:,94
1.00015,-3.17691,0,-1.00015,3.17691,0,time:,94.5
1.13159,-3.14379,0,-1.13159,3.14379,0,time:,95
1.26114,-3.10541,0,-1.26114,3.10541,0,time:,95.5
1.38859,-3.06186,0,-1.38859,3.06186,0,time:,96
1.51377,-3.01329,0,-1.51377,3.01329,0,time:,96.5
1.63648,-2.9598,0,-1.63648,2.9598,0,time:,97
1.75654,-2.90152,0,-1.75654,2.90152,0,time:,97.5
1.8738,-2.83861,0,-1.8738,2.83861,0,time:,98
1.98807,-2.77118,0,-1.98807,2.77118,0,time:,98.5
2.09922,-2.69938,0,-2.09922,2.69938,0,time:,99
2.20709,-2.62337,0,-2.20709,2.62337,0,time:,99.5
2.31154,-2.54328,0,-2.31154,2.54328,0,time:,100
2.41242,-2.45928,0,-2.41242,2.45928,0,time:,100.5
2.50962,-2.37152,0,-2.50962,2.37152,0,time:,101
2.60302,-2.28016,0,-2.60302,2.28016,0,time:,101.5
2.69248,-2.18536,0,-2.69248,2.18536,0,time:,102
2.77792,-2.08728,0,-2.77792,2.08728,0,time:,102.5
2.85921,-1.98609,0,-2.85921,1.98609,0,time:,103
2.93628,-1.88196,0,-2.93628,1.88196,0,time:,103.5
3.00901,-1.77506,0,-3.00901,1.77506,0,time:,104
3.07734,-1.66555,0,-3.07734,1.66555,0,time:,104.5
3.14118,-1.55361,0,-3.14118,1.55361,0,time:,105
3.20045,-1.43942,0,-3.20045,1.43942,0,time:,105.5
3.2551,-1.32314,0,-3.2551,1.32314,0,time:,106
3.30506,-1.20496,0,-3.30506,1.20496,0,time:,106.5
3.35028,-1.08504,0,-3.35028,1.08504,0,time:,107
3.3907,-0.963573,0,-3.3907,0.963573,0,time:,107.5
3.42629,-0.840729,0,-3.42629,0.840729,0,time:,108
3.457,-0.716687,0,-3.457,0.716687,0,time:,108.5
3.4828,-0.591626,0,-3.4828,0.591626,0,time:,109
3.50366,-0.465726,0,-3.50366,0.465726,0,time:,109.5
3.51956,-0.339165,0,-3.51956,0.339165,0,time:,110
3.53049,-0.212124,0,-3.53049,0.212124,0,time:,110.5
3.53643,-0.0847828,0,-3.53643,0.0847828,0,time:,111
3.53738,0.0426793,0,-3.53738,-0.0426793,0,time:,111.5
3.53334,0.170082,0,-3.53334,-0.170082,0,time:,112
3.52431,0.297246,0,-3.52431,-0.297246,0,time:,112.5
3.5103,0.42399,0,-3.5103,-0.42399,0,time:,113
3.49132,0.550137,0,-3.49132,-0.550137,0,time:,113.5
3.46741,0.675505,0,-3.46741,-0.675505,0,time:,114
3.43858,0.799917,0,-3.43858,-0.799917,0,time:,114.5
3.40486,0.923193,0,-3.40486,-0.923193,0,time:,115
3.3663,1.04516,0,-3.3663,-1.04516,0,time:,115.5
3.32293,1.16563,0,-3.32293,-1.16563,0,time:,116
3.27481,1.28443,0,-3.27481,-1.28443,0,time:,116.5
3.22199,1.4014,0,-3.22199,-1.4014,0,time:,117
3.16452,1.51634,0,-3.16452,-1.51634,0,time:,117.5
3.10248,1.62909,0,-3.10248,-1.62909,0,time:,118
3.03593,1.73948,0,-3.03593,-1.73948,0,time:,118.5
2.96495,1.84733,0,-2.96495,-1.84733,0,time:,119
2.88962,1.95247,0,-2.88962,-1.95247,0,time:,119.5
2.81004,2.05473,0,-2.81004,-2.05473,0,time:,120
2.72629,2.15396,0,-2.72629,-2.15396,0,time:,120.5
2.63848,2.24997,0,-2.63848,-2.24997,0,time:,121
2.54672,2.34261,0,-2.54672,-2.34261,0,time:,121.5
2.45111,2.43172,0,-2.45111,-2.43172,0,time:,122
2.35179,2.51714,0,-2.35179,-2.51714,0,time:,122.5
2.24886,2.59871,0,-2.24886,-2.59871,0,time:,123
2.14247,2.67628,0,-2.14247,-2.67628,0,time:,123.5
2.03276,2.7497,0,-2.03276,-2.7497,0,time:,124
1.91988,2.81882,0,-1.91988,-2.81882,0,time:,124.5
1.80396,2.88351,0,-1.80396,-2.88351,0,time:,125
1.68518,2.94361,0,-1.68518,-2.94361,0,time:,125.5
1.56371,2.999,0,-1.56371,-2.999,0,time:,126
1.4397,3.04955,0,-1.4397,-3.04955,0,time:,126.5
1.31335,3.09513,0,-1.31335,-3.09513,0,time:,127
1.18484,3.13562,0,-1.18484,-3.13562,0,time:,127.5
1.05436,3.1709,0,-1.05436,-3.1709,0,time:,128
0.922116,3.20088,0,-0.922116,-3.20088,0,time:,128.5
0.788312,3.22545,0,-0.788312,-3.22545,0,time:,129
0.653161,3.24451,0,-0.653161,-3.24451,0,time:,129.5
0.516884,3.25798,0,-0.516884,-3.25798,0,time:,130
0.379706,3.26577,0,-0.379706,-3.26577,0,time:,130.5
0.241859,3.26783,0,-0.241859,-3.26783,0,time:,131
0.103582,3.26408,0,-0.103582,-3.26408,0,time:,131.5
-0.0348818,3.25447,0,0.0348818,-3.25447,0,time:,132
-0.173283,3.23896,0,0.173283,-3.23896,0,time:,132.5
-0.311368,3.21753,0,0.311368,-3.21753,0,time:,133
-0.448878,3.19014,0,0.448878,-3.19014,0,time:,133.5
-0.58555,3.15679,0,0.58555,-3.15679,0,time:,134
-0.721117,3.11747,0,0.721117,-3.11747,0,time:,134.5
-0.85531,3.07222,0,0.85531,-3.07222,0,time:,135
-0.987856,3.02104,0,0.987856,-3.02104,0,time:,135.5
-1.11848,2.96398,0,1.11848,-2.96398,0,time:,136
-1.24691,2.9011,0,1.24691,-2.9011,0,time:,136.5
-1.37286,2.83246,0,1.37286,-2.83246,0,time:,137
-1.49606,2.75814,0,1.49606,-2.75814,0,time:,137.5
-1.61624,2.67825,0,1.61624,-2.67825,0,time:,138
-1.73312,2.59289,0,1.73312,-2.59289,0,time:,138.5
-1.84643,2.50218,0,1.84643,-2.50218,0,time:,139
-1.95591,2.40628,0,1.95591,-2.40628,0,time:,139.5
-2.06129,2.30533,0,2.06129,-2.30533,0,time:,140
-2.16231,2.19951,0,2.16231,-2.19951,0,time:,140.5
-2.25873,2.089,0,2.25873,-2.089,0,time:,141
-2.3503,1.97402,0,2.3503,-1.97402,0,time:,141.5
-2.4368,1.85476,0,2.4368,-1.85476,0,time:,142
-2.51799,1.73147,0,2.51799,-1.73147,0,time:,142.5
-2.59367,1.60439,0,2.59367,-1.60439,0,time:,143
-2.66364,1.47377,0,2.66364,-1.47377,0,time:,143.5
-2.72771,1.33989,0,2.72771,-1.33989,0,time:,144
-2.78571,1.20302,0,2.78571,-1.20302,0,time:,144.5
-2.83748,1.06346,0,2.83748,-1.06346,0,time:,145
-2.88288,0.921509,0,2.88288,-0.921509,0,time:,145.5
-2.92178,0.777481,0,2.92178,-0.777481,0,time:,146
-2.95407,0.631694,0,2.95407,-0.631694,0,time:,146.5
-2.97967,0.484473,0,2.97967,-0.484473,0,time:,147
-2.99851,0.33615,0,2.99851,-0.33615,0,time:,147.5
-3.01052,0.187061,0,3.01052,-0.187061,0,time:,148
-3.01567,0.0375444,0,3.01567,-0.0375444,0,time:,148.5
-3.01396,-0.11206,0,3.01396,0.11206,0,time:,149
-3.00539,-0.26141,0,3.00539,0.26141,0,time:,149.5
-2.98997,-0.410168,0,2.98997,0.410168,0,time:,150
-2.96775,-0.557995,0,2.96775,0.557995,0,time:,150.5
-2.93881,-0.704558,0,2.93881,0.704558,0,time:,151
-2.9032,-0.849527,0,2.9032,0.849527,0,time:,151.5
-2.86105,-0.99258,0,2.86105,0.99258,0,time:,152
-2.81245,-1.1334,0,2.81245,1.1334,0,time:,152.5
-2.75755,-1.27169,0,2.75755,1.27169,0,time:,153
-2.6965,-1.40713,0,2.6965,1.40713,0,time:,153.5
-2.62946,-1.53946,0,2.62946,1.53946,0,time:,154
-2.5566,-1.66838,0,2.5566,1.66838,0,time:,154.5
-2.47814,-1.79365,0,2.47814,1.79365,0,time:,155
-2.39426,-1.915,0,2.39426,1.915,0,time:,155.5
-2.30519,-2.0322,0,2.30519,2.0322,0,time:,156
-2.21115,-2.14502,0,2.21115,2.14502,0,time:,156.5
-2.11239,-2.25326,0,2.11239,2.25326,0,time:,157
-2.00914,-2.35672,0,2.00914,2.35672,0,time:,157.5
-1.90167,-2.45523,0,1.90167,2.45523,0,time:,158
-1.79022,-2.54862,0,1.79022,2.54862,0,time:,158.5
-1.67508,-2.63673,0,1.67508,2.63673,0,time:,159
-1.55649,-2.71944,0,1.55649,2.71944,0,time:,159.5
-1.43475,-2.79663,0,1.43475,2.79663,0,time:,160
-1.31011,-2.86819,0,1.31011,2.86819,0,time:,160.5
-1.18286,-2.93404,0,1.18286,2.93404,0,time:,161
-1.05328,-2.99409,0,1.05328,2.99409,0,time:,161.5
-0.921631,-3.04829,0,0.921631,3.04829,0,time:,162
-0.7882,-3.0966,0,0.7882,3.0966,0,time:,162.5
-0.653258,-3.13897,0,0.653258,3.13897,0,time:,163
-0.517075,-3.1754,0,0.517075,3.1754,0,time:,163.5
-0.37992,-3.20586,0,0.37992,3.20586,0,time:,164
-0.242058,-3.23037,0,0.242058,3.23037,0,time:,164.5
-0.103749,-3.24894,0,0.103749,3.24894,0,time:,165
0.0347505,-3.2616,0,-0.0347505,3.2616,0,time:,165.5
0.173189,-3.26839,0,-0.173189,3.26839,0,time:,166
0.311321,-3.26935,0,-0.311321,3.26935,0,time:,166.5
0.448905,-3.26454,0,-0.448905,3.26454,0,time:,167
0.585707,-3.25404,0,-0.585707,3.25404,0,time:,167.5
0.721498,-3.2379,0,-0.721498,3.2379,0,time:,168
0.856055,-3.21622,0,-0.856055,3.21622,0,time:,168.5
0.989162,-3.18909,0,-0.989162,3.18909,0,time:,169
1.12061,-3.15661,0,-1.12061,3.15661,0,time:,169.5
1.2502,-3.11887,0,-1.2502,3.11887,0,time:,170
1.37773,-3.076,0,-1.37773,3.076,0,time:,170.5
1.50301,-3.0281,0,-1.50301,3.0281,0,time:,171
1.62586,-2.97531,0,-1.62586,2.97531,0,time:,171.5
1.7461,-2.91775,0,-1.7461,2.91775,0,time:,172
1.86357,-2.85554,0,-1.86357,2.85554,0,time:,172.5
1.97811,-2.78884,0,-1.97811,2.78884,0,time:,173
2.08955,-2.71777,0,-2.08955,2.71777,0,time:,173.5
2.19775,-2.64249,0,-2.19775,2.64249,0,time:,174
2.30257,-2.56314,0,-2.30257,2.56314,0,time:,174.5
2.40388,-2.47987,0,-2.40388,2.47987,0,time:,175
2.50154,-2.39284,0,-2.50154,2.39284,0,time:,175.5
2.59543,-2.3022,0,-2.59543,2.3022,0,time:,176
2.68543,-2.20812,0,-2.68543,2.20812,0,time:,176.5
2.77145,-2.11075,0,-2.77145,2.11075,0,time:,177
2.85337,-2.01026,0,-2.85337,2.01026,0,time:,177.5
2.93109,-1.90682,0,-2.93109,1.90682,0,time:,178
3.00453,-1.80058,0,-3.00453,1.80058,0,time:,178.5
3.0736,-1.69173,0,-3.0736,1.69173,0,time:,179
3.13823,-1.58043,0,-3.13823,1.58043,0,time:,179.5
3.19834,-1.46685,0,-3.19834,1.46685,0,time:,180
3.25385,-1.35117,0,-3.25385,1.35117,0,time:,180.5
3.30472,-1.23355,0,-3.30472,1.23355,0,time:,181
3.35088,-1.11418,0,-3.35088,1.11418,0,time:,181.5
3.39229,-0.993226,0,-3.39229,0.993226,0,time:,182
3.4289,-0.870864,0,-3.4289,0.870864,0,time:,182.5
3.46067,-0.747273,0,-3.46067,0.747273,0,time:,183
3.48756,-0.622628,0,-3.48756,0.622628,0,time:,183.5
3.50956,-0.497106,0,-3.50956,0.497106,0,time:,184
3.52662,-0.370887,0,-3.52662,0.370887,0,time:,184.5
3.53875,-0.244146,0,-3.53875,0.244146,0,time:,185
3.54592,-0.117063,0,-3.54592,0.117063,0,time:,185.5
3.54813,0.0101855,0,-3.54813,-0.0101855,0,time:,186
3.54538,0.13742,0,-3.54538,-0.13742,0,time:,186.5
3.53766,0.264464,0,-3.53766,-0.264464,0,time:,187
3.52499,0.391138,0,-3.52499,-0.391138,0,time:,187.5
3.50739,0.517265,0,-3.50739,-0.517265,0,time:,188
3.48486,0.642668,0,-3.48486,-0.642668,0,time:,188.5
3.45744,0.767168,0,-3.45744,-0.767168,0,time:,189
3.42516,0.890591,0,-3.42516,-0.890591,0,time:,189.5
3.38804,1.01276,0,-3.38804,-1.01276,0,time:,190
3.34614,1.1335,0,-3.34614,-1.1335,0,time:,190.5
3.2995,1.25263,0,-3.2995,-1.25263,0,time:,191
3.24816,1.36998,0,-3.24816,-1.36998,0,time:,191.5
3.19219,1.48538,0,-3.19219,-1.48538,0,time:,192
3.13166,1.59865,0,-3.13166,-1.59865,0,time:,192.5
3.06661,1.70962,0,-3.06661,-1.70962,0,time:,193
2.99714,1.81813,0,-2.99714,-1.81813,0,time:,193.5
2.92332,1.924,0,-2.92332,-1.924,0,time:,194
2.84524,2.02707,0,-2.84524,-2.02707,0,time:,194.5
2.76299,2.12716,0,-2.76299,-2.12716,0,time:,195
2.67666,2.22412,0,-2.67666,-2.22412,0,time:,195.5
2.58637,2.31778,0,-2.58637,-2.31778,0,time:,196
2.49221,2.40799,0,-2.49221,-2.40799,0,time:,196.5
2.39432,2.49458,0,-2.39432,-2.49458,0,time:,197
2.2928,2.5774,0,-2.2928,-2.5774,0,time:,197.5
2.18779,2.6563,0,-2.18779,-2.6563,0,time:,198
2.07943,2.73112,0,-2.07943,-2.73112,0,time:,198.5
1.96785,2.80173,0,-1.96785,-2.80173,0,time:,199
1.85321,2.86797,0,-1.85321,-2.86797,0,time:,199.5
1.73566,2.92971,0,-1.73566,-2.92971,0,time:,200
1.61536,2.98682,0,-1.61536,-2.98682,0,time:,200.5
1.49249,3.03916,0,-1.49249,-3.03916,0,time:,201
1.3672,3.0866,0,-1.3672,-3.0866,0,time:,201.5
1.2397,3.12904,0,-1.2397,-3.12904,0,time:,202
1.11017,3.16634,0,-1.11017,-3.16634,0,time:,202.5
0.978795,3.19841,0,-0.978795,-3.19841,0,time:,203
0.845788,3.22513,0,-0.845788,-3.22513,0,time:,203.5
0.711353,3.24642,0,-0.711353,-3.24642,0,time:,204
0.575707,3.26219,0,-0.575707,-3.26219,0,time:,204.5
0.439071,3.27234,0,-0.439071,-3.27234,0,time:,205
0.301671,3.27682,0,-0.301671,-3.27682,0,time:,205.5
0.163741,3.27554,0,-0.163741,-3.27554,0,time:,206
0.0255206,3.26847,0,-0.0255206,-3.26847,0,time:,206.5
-0.112747,3.25554,0,0.112747,-3.25554,0,time:,207
-0.250811,3.23673,0,0.250811,-3.23673,0,time:,207.5
-0.388418,3.21201,0,0.388418,-3.21201,0,time:,208
-0.525309,3.18137,0,0.525309,-3.18137,0,time:,208.5
-0.661222,3.14479,0,0.661222,-3.14479,0,time:,209
-0.795891,3.10229,0,0.795891,-3.10229,0,time:,209.5
-0.929047,3.05389,0,0.929047,-3.05389,0,time:,210
-1.06042,2.99962,0,1.06042,-2.99962,0,time:,210.5
-1.18973,2.93953,0,1.18973,-2.93953,0,time:,211
-1.31672,2.87368,0,1.31672,-2.87368,0,time:,211.5
-1.4411,2.80215,0,1.4411,-2.80215,0,time:,212
-1.5626,2.72502,0,1.5626,-2.72502,0,time:,212.5
-1.68096,2.64239,0,1.68096,-2.64239,0,time:,213
-1.79589,2.55439,0,1.79589,-2.55439,0,time:,213.5
-1.90714,2.46115,0,1.90714,-2.46115,0,time:,214
-2.01445,2.36281,0,2.01445,-2.36281,0,time:,214.5
-2.11755,2.25953,0,2.11755,-2.25953,0,time:,215
-2.21619,2.15151,0,2.21619,-2.15151,0,time:,215.5
-2.31014,2.03891,0,2.31014,-2.03891,0,time:,216
-2.39915,1.92197,0,2.39915,-1.92197,0,time:,216.5
-2.483,1.80088,0,2.483,-1.80088,0,time:,217
-2.56148,1.6759,0,2.56148,-1.6759,0,time:,217.5
-2.63438,1.54726,0,2.63438,-1.54726,0,time:,218
